DD_TABLE_ALIAS  DD_KEY_NUMBER   DD_SEGMENT_SEQ  DD_SEGMENT_COL  DD_SEGMENT_SORT DD_SEGMENT_POS  DD_SEGMENT_OFF  DD_SEGMENT_LEN  
POE_RECDET      	01	05	VENDOR_ID       					
POE_RECDET      	01	06	RECEIVER_NO     					
POE_RECHDR      	00	01	FIRM_ID         		0	0	0	
POE_RECHDR      	00	02	VENDOR_ID       		0	0	0	
POE_RECHDR      	00	03	RECEIVER_NO     		0	0	0	
POE_RECHDR      	00	04	PO_NO           		0	0	0	
POE_RECHDR      	01	01	FIRM_ID         					
POE_RECHDR      	01	02	PO_NO           					
POE_RECHDR      	01	03	VENDOR_ID       					
POE_RECHDR      	01	04	RECEIVER_NO     					
POE_RECHDR      	02	01	FIRM_ID         					
POE_RECHDR      	02	02	RECEIVER_NO     					
POE_RECHDR      	02	03	VENDOR_ID       					
POE_RECHDR      	02	04	PO_NO           					
POE_RECLSDET    	00	01	FIRM_ID         		0	0	0	
POE_RECLSDET    	00	02	VENDOR_ID       		0	0	0	
POE_RECLSDET    	00	03	RECEIVER_NO     		0	0	0	
POE_RECLSDET    	00	04	PO_NO           		0	0	0	
POE_RECLSDET    	00	05	PO_LINE_NO      		0	0	0	
POE_RECLSDET    	00	06	SEQUENCE_NO     		0	0	0	
POE_REPSEL      	00	01	FIRM_ID         		0	0	0	
POE_REPSEL      	00	02	SEQUENCE_NUM    		0	0	0	
POE_REPSURP     	00	01	FIRM_ID         		0	0	0	
POE_REPSURP     	00	02	ITEM_ID         		0	0	0	
POE_REPSURP     	00	03	WAREHOUSE_ID    		0	0	0	
POE_REPXREF     	00	01	FIRM_ID         		0	0	0	
POE_REPXREF     	00	02	BUYER_CODE      		0	0	0	
POE_REPXREF     	00	03	SEQUENCE_NUM    		0	0	0	
POE_REQBYITM    	00	01	FIRM_ID         		0	0	0	
POE_REQBYITM    	00	02	ITEM_ID         		0	0	0	
POE_REQBYITM    	00	03	REQ_NO          		0	0	0	
POE_REQBYITM    	00	04	PO_LINE_NO      		0	0	0	
POE_REQBYITM    	00	05	VENDOR_ID       		0	0	0	
POE_REQBYREQ    	00	01	FIRM_ID         		0	0	0	
POE_REQBYREQ    	00	02	REQ_NO          		0	0	0	
POE_REQBYREQ    	00	03	VENDOR_ID       		0	0	0	
POE_REQDET      	00	01	FIRM_ID         		0	0	0	
POE_REQDET      	00	02	VENDOR_ID       		0	0	0	
POE_REQDET      	00	03	REQ_NO          		0	0	0	
POE_REQDET      	00	04	PO_LINE_NO      		0	0	0	
POE_REQDET      	01	01	FIRM_ID         					
POE_REQDET      	01	02	ITEM_ID         					
POE_REQDET      	01	03	REQ_NO          					
POE_REQDET      	01	04	PO_LINE_NO      					
POE_REQDET      	01	05	VENDOR_ID       					
POE_REQHDR      	00	01	FIRM_ID         		0	0	0	
POE_REQHDR      	00	02	VENDOR_ID       		0	0	0	
POE_REQHDR      	00	03	REQ_NO          		0	0	0	
POE_REQHDR      	01	01	FIRM_ID         					
POE_REQHDR      	01	02	REQ_NO          					
POE_REQHDR      	01	03	VENDOR_ID       					
POE_REQPRINT    	00	01	FIRM_ID         		0	0	0	
POE_REQPRINT    	00	02	VENDOR_ID       		0	0	0	
POE_REQPRINT    	00	03	REQ_NO          		0	0	0	
POM_CALENDAR    	00	01	FIRM_ID         		0	0	0	
POM_CALENDAR    	00	02	YEAR            		0	0	0	
POM_CALENDAR    	00	03	MONTH           		0	0	0	
POS_NUMBERS     	00	01	FIRM_ID         		0	0	0	
POS_NUMBERS     	00	02	RECORD_ID_N     		0	0	0	
POS_PARAMS      	00	01	FIRM_ID         		0	0	0	
POS_PARAMS      	00	02	PO              		0	0	0	
POS_PARAMS      	00	03	SEQUENCE_00     		0	0	0	
POT_INVBYPO     	00	01	FIRM_ID         		0	0	0	
POT_INVBYPO     	00	02	VENDOR_ID       		0	0	0	
POT_INVBYPO     	00	03	PO_NO           		0	0	0	
POT_INVBYPO     	00	04	RECEIVER_NO     		0	0	0	
POT_INVBYPO     	00	05	AP_TYPE         		0	0	0	
POT_INVBYPO     	00	06	AP_INV_NO       		0	0	0	
POT_INVBYPO     	00	07	SEQUENCE_NO     		0	0	0	
POT_INVBYPO     	00	08	LINE_NO         		0	0	0	
POT_INVDET      	00	01	FIRM_ID         		0	0	0	
POT_INVDET      	00	02	AP_TYPE         		0	0	0	
POT_INVDET      	00	03	VENDOR_ID       		0	0	0	
POT_INVDET      	00	04	AP_INV_NO       		0	0	0	
POT_INVDET      	00	05	SEQUENCE_NO     		0	0	0	
POT_INVDET      	00	06	LINE_NO         		0	0	0	
POT_INVDET      	01	01	FIRM_ID         					
POT_INVDET      	01	02	VENDOR_ID       					
POT_INVDET      	01	03	PO_NO           					
POT_INVDET      	01	04	RECEIVER_NO     					
POT_INVDET      	01	05	AP_TYPE         					
POT_INVDET      	01	06	AP_INV_NO       					
POT_INVDET      	01	07	SEQUENCE_NO     					
POT_INVDET      	01	08	LINE_NO         					
POT_INVHDR      	00	01	FIRM_ID         		0	0	0	
POT_INVHDR      	00	02	AP_TYPE         		0	0	0	
POT_INVHDR      	00	03	VENDOR_ID       		0	0	0	
POT_INVHDR      	00	04	AP_INV_NO       		0	0	0	
POT_INVHDR      	00	05	SEQUENCE_NO     		0	0	0	
POT_INVSEL      	00	01	FIRM_ID         		0	0	0	
POT_INVSEL      	00	02	AP_TYPE         		0	0	0	
POT_INVSEL      	00	03	VENDOR_ID       		0	0	0	
POT_INVSEL      	00	04	AP_INV_NO       		0	0	0	
POT_INVSEL      	00	05	SEQUENCE_NO     		0	0	0	
POT_INVSEL      	00	06	LINE_NO         		0	0	0	
POT_INVSEL      	01	01	FIRM_ID         					
POT_INVSEL      	01	02	VENDOR_ID       					
POT_INVSEL      	01	03	PO_NO           					
POT_INVSEL      	01	04	RECEIVER_NO     					
POT_INVSEL      	01	05	AP_TYPE         					
POT_INVSEL      	01	06	AP_INV_NO       					
POT_INVSEL      	01	07	SEQUENCE_NO     					
POT_INVSEL      	01	08	LINE_NO         					
POT_QAREJHST    	00	01	FIRM_ID         		0	0	0	
POT_QAREJHST    	00	02	VENDOR_ID       		0	0	0	
POT_QAREJHST    	00	03	RECEIVER_NO     		0	0	0	
POT_QAREJHST    	00	04	PO_NO           		0	0	0	
POT_QAREJHST    	00	05	PO_LINE_NO      		0	0	0	
POT_QAREJHST    	00	06	SEQUENCE_NO     		0	0	0	
POT_RECBYDAT    	00	01	FIRM_ID         		0	0	0	
POT_RECBYDAT    	00	02	ITEM_ID         		0	0	0	
POT_RECBYDAT    	00	03	WAREHOUSE_ID    		0	0	0	
POT_RECBYDAT    	00	04	RECPT_DATE      		0	0	0	
POT_RECBYDAT    	00	05	VENDOR_ID       		0	0	0	
POT_RECBYDAT    	00	06	PO_NO           		0	0	0	
POT_RECBYDAT    	00	07	RECEIVER_NO     		0	0	0	
POT_RECBYDAT    	00	08	PO_LINE_NO      		0	0	0	
POT_RECBYITM    	00	01	FIRM_ID         		0	0	0	
POT_RECBYITM    	00	02	ITEM_ID         		0	0	0	
POT_RECBYITM    	00	03	WAREHOUSE_ID    		0	0	0	
POT_RECBYITM    	00	04	VENDOR_ID       		0	0	0	
POT_RECBYITM    	00	05	RECPT_DATE      		0	0	0	
POT_RECBYITM    	00	06	PO_NO           		0	0	0	
POT_RECBYITM    	00	07	RECEIVER_NO     		0	0	0	
POT_RECBYITM    	00	08	PO_LINE_NO      		0	0	0	
POT_RECBYVEN    	00	01	FIRM_ID         		0	0	0	
POT_RECBYVEN    	00	02	VENDOR_ID       		0	0	0	
POT_RECBYVEN    	00	03	RECPT_DATE      		0	0	0	
POT_RECBYVEN    	00	04	PO_NO           		0	0	0	
POT_RECBYVEN    	00	05	RECEIVER_NO     		0	0	0	
POT_RECBYVEN    	00	06	PO_LINE_NO      		0	0	0	
POT_RECDET      	00	01	FIRM_ID         		0	0	0	
POT_RECDET      	00	02	VENDOR_ID       		0	0	0	
POT_RECDET      	00	03	PO_NO           		0	0	0	
POT_RECDET      	00	04	RECEIVER_NO     		0	0	0	
POT_RECDET      	00	05	PO_LINE_NO      		0	0	0	
POT_RECHDR      	00	01	FIRM_ID         		0	0	0	
POT_RECHDR      	00	02	VENDOR_ID       		0	0	0	
POT_RECHDR      	00	03	PO_NO           		0	0	0	
POT_RECHDR      	00	04	RECEIVER_NO     		0	0	0	
POW_BOFILL      	00	01	FIRM_ID         		0	0	0	
POW_BOFILL      	00	02	WAREHOUSE_ID    		0	0	0	
POW_BOFILL      	00	03	ITEM_ID         		0	0	0	
POW_EXPEDITE    	00	01	FIRM_ID         		0	0	0	
POW_EXPEDITE    	00	02	WO_NO           		0	0	0	
POW_EXPEDITE    	00	03	VENDOR_ID       		0	0	0	
POW_EXPEDITE    	00	04	PO_NO           		0	0	0	
POW_INVLAND     	00	01	FIRM_ID         		0	0	0	
POW_INVLAND     	00	02	WAREHOUSE_ID    		0	0	0	
POW_INVLAND     	00	03	ITEM_ID         		0	0	0	
POW_POBYITEM    	00	01	FIRM_ID         		0	0	0	
POW_POBYITEM    	00	02	WAREHOUSE_ID    		0	0	0	
POW_POBYITEM    	00	03	ITEM_ID         		0	0	0	
POW_POBYITEM    	00	04	PO_NO           		0	0	0	
POW_POBYITEM    	00	05	PO_LINE_NO      		0	0	0	
POW_POBYITEM    	00	06	VENDOR_ID       		0	0	0	
POW_POBYNAME    	00	01	FIRM_ID         		0	0	0	
POW_POBYNAME    	00	02	ALT_SEQUENCE    		0	0	0	
POW_POBYNAME    	00	03	VENDOR_ID       		0	0	0	
POW_POBYNAME    	00	04	PO_NO           		0	0	0	
POW_POBYSHP     	00	01	FIRM_ID         		0	0	0	
POW_POBYSHP     	00	02	WAREHOUSE_ID    		0	0	0	
POW_POBYSHP     	00	03	VENDOR_ID       		0	0	0	
POW_POBYSHP     	00	04	PO_NO           		0	0	0	
POW_POBYSHP     	00	05	SEQUENCE_NO     		0	0	0	
POW_POBYVEN     	00	01	FIRM_ID         		0	0	0	
POW_POBYVEN     	00	02	WAREHOUSE_ID    		0	0	0	
POW_POBYVEN     	00	03	RESERVED_STR    		0	0	0	
POW_POBYVEN     	00	04	VENDOR_ID       		0	0	0	
POW_POBYVEN     	00	05	PO_NO           		0	0	0	
POW_QABYVEN     	00	01	FIRM_ID         		0	0	0	
POW_QABYVEN     	00	02	VENDOR_ID       		0	0	0	
POW_QABYVEN     	00	03	RECEIVER_NO     		0	0	0	
POW_QABYVEN     	00	04	PO_NO           		0	0	0	
POW_QABYVEN     	00	05	PO_LINE_NO      		0	0	0	
POW_QAREJCTN    	00	01	FIRM_ID         		0	0	0	
POW_QAREJCTN    	00	02	REJECT_CODE     		0	0	0	
POW_RECBYALT    	00	01	FIRM_ID         		0	0	0	
POW_RECBYALT    	00	02	ALT_SEQUENCE    		0	0	0	
POW_RECBYALT    	00	03	VENDOR_ID       		0	0	0	
POW_RECBYALT    	00	04	REQ_NO          		0	0	0	
POW_RECBYORD    	00	01	FIRM_ID         		0	0	0	
POW_RECBYORD    	00	02	WAREHOUSE_ID    		0	0	0	
POW_RECBYORD    	00	03	CUSTOMER_ID     		0	0	0	
POW_RECBYORD    	00	04	ORDER_NO        		0	0	0	
POW_RECBYORD    	00	05	LINE_NO         		0	0	0	
POW_RECBYORD    	00	06	VENDOR_ID       		0	0	0	
POW_RECBYORD    	00	07	RECEIVER_NO     		0	0	0	
POW_RECBYORD    	00	08	PO_NO           		0	0	0	
POW_RECBYORD    	00	09	PO_LINE_NO      		0	0	0	
POW_RECBYSHP    	00	01	FIRM_ID         		0	0	0	
POW_RECBYSHP    	00	02	WAREHOUSE_ID    		0	0	0	
POW_RECBYSHP    	00	03	VENDOR_ID       		0	0	0	
POW_RECBYSHP    	00	04	REQ_NO          		0	0	0	
POW_RECBYSHP    	00	05	SEQUENCE_NO     		0	0	0	
POW_RECBYWO     	00	01	FIRM_ID         		0	0	0	
POW_RECBYWO     	00	02	WAREHOUSE_ID    		0	0	0	
POW_RECBYWO     	00	03	WO_NO           		0	0	0	
POW_RECBYWO     	00	04	LINE_NO         		0	0	0	
POW_RECBYWO     	00	05	VENDOR_ID       		0	0	0	
POW_RECBYWO     	00	06	RECEIVER_NO     		0	0	0	
POW_RECBYWO     	00	07	PO_NO           		0	0	0	
POW_RECBYWO     	00	08	PO_LINE_NO      		0	0	0	
POW_RECNSTCK    	00	01	FIRM_ID         		0	0	0	
POW_RECNSTCK    	00	02	WAREHOUSE_ID    		0	0	0	
POW_RECNSTCK    	00	03	RECPT_DATE      		0	0	0	
POW_RECNSTCK    	00	04	ITEM_ID         		0	0	0	
POW_RECNSTCK    	00	05	ORDER_MEMO      		0	0	0	
POW_RECNSTCK    	00	06	VENDOR_ID       		0	0	0	
POW_RECNSTCK    	00	07	RECEIVER_NO     		0	0	0	
POW_RECNSTCK    	00	08	PO_NO           		0	0	0	
POW_RECNSTCK    	00	09	PO_LINE_NO      		0	0	0	
POW_RECRGSTR    	00	01	FIRM_ID         		0	0	0	
POW_RECRGSTR    	00	02	RESERVED_STR    		0	0	0	
POW_RECRGSTR    	00	03	VENDOR_ID       		0	0	0	
POW_RECRGSTR    	00	04	REQ_NO          		0	0	0	
POW_RECSTOCK    	00	01	FIRM_ID         		0	0	0	
POW_RECSTOCK    	00	02	WAREHOUSE_ID    		0	0	0	
POW_RECSTOCK    	00	03	RECPT_DATE      		0	0	0	
POW_RECSTOCK    	00	04	ITEM_ID         		0	0	0	
POW_RECSTOCK    	00	05	VENDOR_ID       		0	0	0	
POW_RECSTOCK    	00	06	RECEIVER_NO     		0	0	0	
POW_RECSTOCK    	00	07	PO_NO           		0	0	0	
POW_RECSTOCK    	00	08	PO_LINE_NO      		0	0	0	
POW_RECTOTAL    	00	01	FIRM_ID         		0	0	0	
POW_RECTOTAL    	00	02	VENDOR_ID       		0	0	0	
POW_RECTOTAL    	00	03	PO_NO           		0	0	0	
POW_RECTOTAL    	00	04	PO_LINE_NO      		0	0	0	
POW_RECVARNC    	00	01	FIRM_ID         		0	0	0	
POW_RECVARNC    	00	02	VENDOR_ID       		0	0	0	
POW_RECVARNC    	00	03	PO_NO           		0	0	0	
POW_RECVARNC    	00	04	PO_LINE_NO      		0	0	0	
POW_REQBYITM    	00	01	FIRM_ID         		0	0	0	
POW_REQBYITM    	00	02	WAREHOUSE_ID    		0	0	0	
POW_REQBYITM    	00	03	ITEM_ID         		0	0	0	
POW_REQBYITM    	00	04	REQ_NO          		0	0	0	
POW_REQBYITM    	00	05	PO_LINE_NO      		0	0	0	
POW_REQBYITM    	00	06	VENDOR_ID       		0	0	0	
POW_REQBYNAM    	00	01	FIRM_ID         		0	0	0	
POW_REQBYNAM    	00	02	ALT_SEQUENCE    		0	0	0	
POW_REQBYNAM    	00	03	VENDOR_ID       		0	0	0	
POW_REQBYNAM    	00	04	REQ_NO          		0	0	0	
POW_REQBYVEN    	00	01	FIRM_ID         		0	0	0	
POW_REQBYVEN    	00	02	WAREHOUSE_ID    		0	0	0	
POW_REQBYVEN    	00	03	RESERVED_STR    		0	0	0	
POW_REQBYVEN    	00	04	VENDOR_ID       		0	0	0	
POW_REQBYVEN    	00	05	REQ_NO          		0	0	0	
POW_VENBYREC    	00	01	FIRM_ID         		0	0	0	
POW_VENBYREC    	00	02	RESERVED_STR    		0	0	0	
POW_VENBYREC    	00	03	REQ_NO          		0	0	0	
POW_VENBYREC    	00	04	VENDOR_ID       		0	0	0	
PRC_CONTCODE    	00	01	FIRM_ID         		0	0	0	
PRC_CONTCODE    	00	02	RECORD_ID_D     		0	0	0	
PRC_CONTCODE    	00	03	CONTRIB_CODE    		0	0	0	
PRC_DDCTCODE    	00	01	FIRM_ID         		0	0	0	
PRC_DDCTCODE    	00	02	RECORD_ID_B     		0	0	0	
PRC_DDCTCODE    	00	03	DEDUCT_CODE     		0	0	0	
PRC_DEPTCODE    	00	01	FIRM_ID         		0	0	0	
PRC_DEPTCODE    	00	02	RECORD_ID_E     		0	0	0	
PRC_DEPTCODE    	00	03	DEPT_CODE       		0	0	0	
PRC_PAYCODE     	00	01	FIRM_ID         		0	0	0	
PRC_PAYCODE     	00	02	RECORD_ID_A     		0	0	0	
PRC_PAYCODE     	00	03	PAY_CODE        		0	0	0	
PRC_RPRTCODE    	00	01	FIRM_ID         		0	0	0	
PRC_RPRTCODE    	00	02	RECORD_ID_H     		0	0	0	
PRC_RPRTCODE    	00	03	REPORT_TYPE     		0	0	0	
PRC_RPRTCODE    	00	04	REPORT_CODE     		0	0	0	
PRC_TAXCODE     	00	01	FIRM_ID         		0	0	0	
PRC_TAXCODE     	00	02	RECORD_ID_C     		0	0	0	
PRC_TAXCODE     	00	03	TAX_CODE        		0	0	0	
PRC_TAXTABLE    	00	01	FIRM_ID         		0	0	0	
PRC_TAXTABLE    	00	02	RECORD_ID_I     		0	0	0	
PRC_TAXTABLE    	00	03	TAX_TBL_CODE    		0	0	0	
PRC_TITLCODE    	00	01	FIRM_ID         		0	0	0	
PRC_TITLCODE    	00	02	RECORD_ID_F     		0	0	0	
PRC_TITLCODE    	00	03	TITLE_CODE      		0	0	0	
PRC_TOTLCODE    	00	01	FIRM_ID         		0	0	0	
PRC_TOTLCODE    	00	02	RECORD_ID_G     		0	0	0	
PRC_TOTLCODE    	00	03	BASIS_TOT_CD    		0	0	0	
PRC_UNNCODE     	00	01	FIRM_ID         		0	0	0	
PRC_UNNCODE     	00	02	RECORD_ID_J     		0	0	0	
PRC_UNNCODE     	00	03	UNION_CODE      		0	0	0	
PRC_W2BOX       	00	01	FIRM_ID         		0	0	0	
PRC_W2BOX       	00	02	RECORD_ID_W     		0	0	0	
PRC_W2BOX       	00	03	W2_BOX_ID       		0	0	0	
PRC_W2BOX       	00	04	W2_BXLN_ID      		0	0	0	
PRE_DAYTIME     	00	01	FIRM_ID         		0	0	0	
PRE_DAYTIME     	00	02	EMPLOYEE_NO     		0	0	0	
PRE_DAYTIME     	00	03	PR_TIME_SEQ     		0	0	0	
PRE_PAYACCRL    	00	01	FIRM_ID         		0	0	0	
PRE_PAYACCRL    	00	02	EMPLOYEE_NO     		0	0	0	
PRE_PAYACCRL    	00	03	CHECK_TYPE      		0	0	0	
PRE_PAYACCRL    	00	04	SEQUENCE_NUM    		0	0	0	
PRE_PAYACCRL    	00	05	CHECK_NO        		0	0	0	
PRE_PAYACCRL    	00	06	RECORD_ID_E     		0	0	0	
PRE_PAYACCRL    	00	07	PR_ENTRY_SEQ    		0	0	0	
PRE_PAYCONT     	00	01	FIRM_ID         		0	0	0	
PRE_PAYCONT     	00	02	EMPLOYEE_NO     		0	0	0	
PRE_PAYCONT     	00	03	CHECK_TYPE      		0	0	0	
PRE_PAYCONT     	00	04	SEQUENCE_NUM    		0	0	0	
PRE_PAYCONT     	00	05	CHECK_NO        		0	0	0	
PRE_PAYCONT     	00	06	RECORD_ID_D     		0	0	0	
PRE_PAYCONT     	00	07	PR_ENTRY_SEQ    		0	0	0	
PRE_PAYDDCT     	00	01	FIRM_ID         		0	0	0	
PRE_PAYDDCT     	00	02	EMPLOYEE_NO     		0	0	0	
PRE_PAYDDCT     	00	03	CHECK_TYPE      		0	0	0	
PRE_PAYDDCT     	00	04	SEQUENCE_NUM    		0	0	0	
PRE_PAYDDCT     	00	05	CHECK_NO        		0	0	0	
PRE_PAYDDCT     	00	06	RECORD_ID_B     		0	0	0	
PRE_PAYDDCT     	00	07	PR_ENTRY_SEQ    		0	0	0	
PRE_PAYEARNG    	00	01	FIRM_ID         		0	0	0	
PRE_PAYEARNG    	00	02	EMPLOYEE_NO     		0	0	0	
PRE_PAYEARNG    	00	03	CHECK_TYPE      		0	0	0	
PRE_PAYEARNG    	00	04	SEQUENCE_NUM    		0	0	0	
PRE_PAYEARNG    	00	05	CHECK_NO        		0	0	0	
PRE_PAYEARNG    	00	06	RECORD_ID_A     		0	0	0	
PRE_PAYEARNG    	00	07	PR_ENTRY_SEQ    		0	0	0	
PRE_PAYROLL     	00	01	FIRM_ID         		0	0	0	
PRE_PAYROLL     	00	02	EMPLOYEE_NO     		0	0	0	
PRE_PAYROLL     	00	03	CHECK_TYPE      		0	0	0	
PRE_PAYROLL     	00	04	SEQUENCE_NUM    		0	0	0	
PRE_PAYROLL     	00	05	CHECK_NO        		0	0	0	
PRE_PAYTAX      	00	01	FIRM_ID         		0	0	0	
PRE_PAYTAX      	00	02	EMPLOYEE_NO     		0	0	0	
PRE_PAYTAX      	00	03	CHECK_TYPE      		0	0	0	
PRE_PAYTAX      	00	04	SEQUENCE_NUM    		0	0	0	
PRE_PAYTAX      	00	05	CHECK_NO        		0	0	0	
PRE_PAYTAX      	00	06	RECORD_ID_C     		0	0	0	
PRE_PAYTAX      	00	07	PR_ENTRY_SEQ    		0	0	0	
PRM_EMPLCHNG    	00	01	FIRM_ID         		0	0	0	
PRM_EMPLCHNG    	00	02	EMPLOYEE_NO     		0	0	0	
PRM_EMPLCHNG    	00	03	NEW_CHG_DATE    		0	0	0	
PRM_EMPLCMNT    	00	01	FIRM_ID         		0	0	0	
PRM_EMPLCMNT    	00	02	EMPLOYEE_NO     		0	0	0	
PRM_EMPLCMNT    	00	03	SEQUENCE_NUM    		0	0	0	
PRM_EMPLMAST    	00	01	FIRM_ID         		0	0	0	
PRM_EMPLMAST    	00	02	EMPLOYEE_NO     		0	0	0	
PRM_EMPLMAST    	01	01	FIRM_ID         					
PRM_EMPLMAST    	01	02	EMPL_SURNAME    					
PRM_EMPLMAST    	01	03	EMPLOYEE_NUMB   					
PRM_EMPLMAST    	02	01	FIRM_ID         					
PRM_EMPLMAST    	02	02	EMPL_SURNAME    					
PRM_EMPLMAST    	02	03	EMPLOYEE_NO     					
PRM_EMPLMAST    	03	01	FIRM_ID         					
PRM_EMPLMAST    	03	02	ALT_SEQUENCE    					
PRM_EMPLMAST    	03	03	EMPLOYEE_NO     					
PRM_EMPLPAY     	00	01	FIRM_ID         		0	0	0	
PRM_EMPLPAY     	00	02	EMPLOYEE_NO     		0	0	0	
PRM_EMPLPAY     	00	03	TITLE_CODE      		0	0	0	
PRS_PARAMS      	00	01	FIRM_ID         		0	0	0	
PRS_PARAMS      	00	02	PR              		0	0	0	
PRS_PARAMS      	00	03	SEQUENCE_00     		0	0	0	
PRS_PERIOD      	00	01	FIRM_ID         		0	0	0	
PRS_PERIOD      	00	02	PR              		0	0	0	
PRS_PERIOD      	00	03	SEQUENCE_01     		0	0	0	
PRS_REPORT      	00	01	FIRM_ID         		0	0	0	
PRS_REPORT      	00	02	PR              		0	0	0	
PRS_REPORT      	00	03	SEQUENCE_02     		0	0	0	
PRT_EMPLCHCK    	00	01	FIRM_ID         		0	0	0	
PRT_EMPLCHCK    	00	02	EMPLOYEE_NO     		0	0	0	
PRT_EMPLCHCK    	00	03	CHECK_NO        		0	0	0	
PRT_EMPLCONT    	00	01	FIRM_ID         		0	0	0	
PRT_EMPLCONT    	00	02	EMPLOYEE_NO     		0	0	0	
PRT_EMPLCONT    	00	03	RECORD_ID_D     		0	0	0	
PRT_EMPLCONT    	00	04	CONTRIB_CODE    		0	0	0	
PRT_EMPLDDCT    	00	01	FIRM_ID         		0	0	0	
PRT_EMPLDDCT    	00	02	EMPLOYEE_NO     		0	0	0	
PRT_EMPLDDCT    	00	03	RECORD_ID_B     		0	0	0	
PRT_EMPLDDCT    	00	04	DEDUCT_CODE     		0	0	0	
PRT_EMPLEARN    	00	01	FIRM_ID         		0	0	0	
PRT_EMPLEARN    	00	02	EMPLOYEE_NO     		0	0	0	
PRT_EMPLEARN    	00	03	RECORD_ID_A     		0	0	0	
PRT_EMPLEARN    	00	04	PAY_CODE        		0	0	0	
PRT_EMPLTAX     	00	01	FIRM_ID         		0	0	0	
PRT_EMPLTAX     	00	02	EMPLOYEE_NO     		0	0	0	
PRT_EMPLTAX     	00	03	RECORD_ID_C     		0	0	0	
PRT_EMPLTAX     	00	04	TAX_CODE        		0	0	0	
PRT_LABORDST    	00	01	FIRM_ID         		0	0	0	
PRT_LABORDST    	00	02	DEPT_CODE       		0	0	0	
PRT_LABORDST    	00	03	TITLE_CODE      		0	0	0	
PRT_LABORDST    	00	04	EMPLOYEE_NO     		0	0	0	
PRT_LABORDST    	00	05	PAY_CODE        		0	0	0	
PRT_MNTHCHCK    	00	01	FIRM_ID         		0	0	0	
PRT_MNTHCHCK    	00	02	CHECK_NO        		0	0	0	
PRT_UNNHIST     	00	01	FIRM_ID         		0	0	0	
PRT_UNNHIST     	00	02	UNION_CODE      		0	0	0	
PRT_UNNHIST     	00	03	EMPL_SURNAME    		0	0	0	
PRT_UNNHIST     	00	04	EMPL_GIVNAME    		0	0	0	
PRT_UNNHIST     	00	05	EMPLOYEE_NO     		0	0	0	
PRT_UNNHIST     	00	06	PAY_END_DATE    		0	0	0	
PRW_CHCKWORK    	00	01	FIRM_ID         		0	0	0	
PRW_CHCKWORK    	00	02	CHECK_NO        		0	0	0	
PRW_CHCKWORK    	00	03	PR_CHK_TYPE     		0	0	0	
PRW_CONTCODE    	00	01	FIRM_ID         		0	0	0	
PRW_CONTCODE    	00	02	RECORD_ID_D     		0	0	0	
PRW_CONTCODE    	00	03	CONTRIB_CODE    		0	0	0	
PRW_DATESORT    	00	01	FIRM_ID         		0	0	0	
PRW_DATESORT    	00	02	CHECK_DATE      		0	0	0	
PRW_DATESORT    	00	03	EMPLOYEE_NO     		0	0	0	
PRW_GLDIST      	00	01	FIRM_ID         		0	0	0	
PRW_GLDIST      	00	02	GL_ACCOUNT      		0	0	0	
PRW_JOBWORK     	00	01	FIRM_ID         		0	0	0	
PRW_JOBWORK     	00	02	PR_JOB_NO       		0	0	0	
PRW_JOBWORK     	00	03	EMPLOYEE_NO     		0	0	0	
PRW_JOBWORK     	00	04	PR_TIME_SEQ     		0	0	0	
PRW_LABORDST    	00	01	FIRM_ID         		0	0	0	
PRW_LABORDST    	00	02	DEPT_CODE       		0	0	0	
PRW_LABORDST    	00	03	TITLE_CODE      		0	0	0	
PRW_LABORDST    	00	04	EMPLOYEE_NO     		0	0	0	
PRW_LABORDST    	00	05	PAY_CODE        		0	0	0	
PRW_TAXCODE     	00	01	FIRM_ID         		0	0	0	
PRW_TAXCODE     	00	02	RECORD_ID_C     		0	0	0	
PRW_TAXCODE     	00	03	TAX_CODE        		0	0	0	
PRW_TAXTABLE    	00	01	FIRM_ID         		0	0	0	
PRW_TAXTABLE    	00	02	RECORD_ID_I     		0	0	0	
PRW_TAXTABLE    	00	03	TAX_TBL_CODE    		0	0	0	
PRW_TAXYEAR     	00	01	FIRM_ID         		0	0	0	
PRW_W2REPORT    	00	01	FIRM_ID         		0	0	0	
PRW_W2REPORT    	00	02	EMPLOYEE_NO     		0	0	0	
PRW_W2REPORT    	00	03	W2_BOX_ID       		0	0	0	
PRW_W2REPORT    	00	04	W2_BXLN_ID      		0	0	0	
PRW_W2REPORT    	00	05	STATE_CODE      		0	0	0	
PRW_W2REPORT    	00	06	LOC_TAX_CODE    		0	0	0	
PRX_ALTEMPL     	00	01	FIRM_ID         		0	0	0	
PRX_ALTEMPL     	00	02	RECORD_ID_B     		0	0	0	
PRX_ALTEMPL     	00	03	ALT_SEQUENCE    		0	0	0	
PRX_ALTEMPL     	00	04	EMPLOYEE_NO     		0	0	0	
PRX_NAMEEMPL    	00	01	FIRM_ID         		0	0	0	
PRX_NAMEEMPL    	00	02	RECORD_ID_A     		0	0	0	
PRX_NAMEEMPL    	00	03	EMPL_SURNAME    		0	0	0	
PRX_NAMEEMPL    	00	04	EMPLOYEE_NO     		0	0	0	
PRX_W2WORK      	00	01	FIRM_ID         		0	0	0	
PRX_W2WORK      	00	02	RECORD_ID_W     		0	0	0	
